LOBOVIZ Plot Page Station(s) L01SURF.TXT; Variable(s) NITRATE;WATERDEPTH[M];SALINITY;TEMPERATURE[°C];SENSORDEPTH;OXYGEN[µM];CDOM[MG/M3];CHLOROPHYLL[µG/L];TURBIDITY[NTU];PH_TOTAL_INSITUT;PH_TOTAL_20C;ALONGCHANNELVELOCITY[M/S];ACROSSCHANNELVELOCITY[M/S]
L01SURF.TXT
Date&TimeGMT, Days since 1/1/1900 00:00Z ,NITRATE[µM] ,WATERDEPTH[M] ,SALINITY ,TEMPERATURE[°C] ,SENSORDEPTH[M] ,OXYGEN[µM] ,CHLOROPHYLL[µG/L] ,TURBIDITY[NTU] ,CDOM[MG/M3] ,ALONGCHANNELVELOCITY[M/S] ,ACROSSCHANNELVELOCITY[M/S] ,PH_TOTAL_INSITUT ,PH_TOTAL_20C
01/06/2007 17:28, 39088.72816, 17.46, 9.34, 33.4283, 11.0937, -.6, 247.8, 1.42, 10.2, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/06/2007 18:28, 39088.76983, 15.39, 9.49, 33.3743, 11.0143, -.6, 254.8, 1.42, 9.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/06/2007 19:28, 39088.81149, 14.11, 9.58, 33.4205, 11.0559, -.6, 259, 1.48, 10.11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/06/2007 20:28, 39088.85316, 14.69, 9.52, 33.4073, 11.2583, -.6, 259.5, 1.43, 9.11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/06/2007 21:28, 39088.89483, 15.71, 9.28, 33.3858, 11.2828, -.6, 259.3, 1.31, 9.72, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/06/2007 22:28, 39088.93649, 19.29, 8.96, 33.2626, 11.4766, -.6, 259.7, 1.28, 10.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/06/2007 23:28, 39088.97816, 20.21, 8.58, 32.8892, 11.4319, -.6, 279.8, 1.34, 11.15, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 00:28, 39089.01983, 17.87, 8.18, 32.7673, 11.0932, -.6, 302.6, 1.48, 10.16, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 01:28, 39089.06149, 15.1, 7.89, 32.736, 10.883, -.6, 318.5, 1.6, 9.96, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 02:28, 39089.10316, 15.44, 7.76, 32.7413, 10.8531, -.6, 318.4, 1.58, 9.26, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 03:28, 39089.14483, 15.02, 7.78, 32.741, 10.8294, -.6, 315.8, 1.64, 9.21, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 04:28, 39089.18649, 37.26, 7.97, 31.7174, 10.7215, -.6, 279.8, 1.7, 10.7, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 05:28, 39089.22816, 22.92, 8.25, 32.5322, 11.0546, -.6, 282, 1.58, 10.49, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 06:28, 39089.26983, 21.1, 8.58, 33.0418, 11.512, -.6, 263.6, 1.79, 9.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 07:28, 39089.31149, 18.37, 8.83, 33.1969, 11.4955, -.6, 259.1, 1.82, 8.5, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 08:28, 39089.35316, 16.44, 9.02, 33.2849, 11.346, -.6, 256.6, 1.86, 8.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 09:28, 39089.39483, 15.96, 9.13, 33.3035, 11.3957, -.6, 254.9, 1.91, 8.65, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 10:28, 39089.43649, 16.06, 9.12, 33.3102, 11.3473, -.6, 258.3, 1.88, 9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 11:28, 39089.47816, 15.8, 9.01, 33.2901, 11.2993, -.6, 256.3, 1.71, 8.87, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 12:28, 39089.51983, 16.32, 8.85, 33.2359, 11.2247, -.6, 254.1, 1.65, 8.5, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 13:28, 39089.56149, 17.98, 8.74, 33.1651, 11.1404, -.6, 251.2, 1.63, 9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 14:28, 39089.60316, 18.23, 8.7, 33.1299, 11.0555, -.6, 251.2, 1.63, 20.37, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 15:28, 39089.64483, 17.62, 8.79, 33.1691, 11.0538, -.6, 245.4, 1.54, 8.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 16:28, 39089.68649, 17.62, 8.91, 33.1831, 11.0542, -.6, 236.7, 1.63, 11.36, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 17:28, 39089.72816, 18.9, 9.06, 33.2847, 11.4394, -.6, 247.6, 1.41, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 18:28, 39089.76983, 16.48, 9.25, 33.3734, 11.5052, -.6, 259.2, 1.38, 8.29, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 19:28, 39089.81149, 15.72, 9.34, 33.3946, 11.5384, -.6, 253.6, 1.47, 9.25, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 20:28, 39089.85316, 15.91, 9.4, 33.3922, 11.5967, -.6, 259, 1.29, 7.73, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 21:28, 39089.89483, 16.2, 9.29, 33.3813, 11.6373, -.6, 252.5, 1.28, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 22:28, 39089.93649, 16.33, 9.07, 33.3475, 11.7321, -.6, 259.5, 1.31, 8.4, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/07/2007 23:28, 39089.97816, 16.86, 8.78, 33.2017, 11.6881, -.6, 258.1, 1.35, 9.46, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 00:28, 39090.01983, 16.76, 8.44, 33.0113, 11.6418, -.6, 283.5, 1.4, 10.2, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 01:28, 39090.06149, 15.91, 8.14, 32.8805, 11.4242, -.6, 301, 1.55, 9.66, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 02:28, 39090.10316, 14.86, 7.93, 32.8317, 11.3153, -.6, 312.5, 1.6, 9.35, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 03:28, 39090.14483, 14.76, 7.89, 32.8374, 11.3015, -.6, 306.7, 1.55, 8.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 04:28, 39090.18649, 15.23, 8, 32.8568, 11.3098, -.6, 301.7, 1.54, 9.16, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 05:28, 39090.22816, 16.04, 8.2, 32.896, 11.3129, -.6, 283.5, 1.24, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 06:28, 39090.26983, 20.72, 8.47, 33.1555, 11.7588, -.6, 260.5, 1.5, 8.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 07:28, 39090.31149, 17.76, 8.74, 33.295, 11.4884, -.6, 247.6, 1.78, 7.99, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 08:28, 39090.35316, 15.87, 9, 33.3535, 11.2961, -.6, 247, 1.87, 7.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 09:28, 39090.39483, 14.9, 9.15, 33.3859, 11.2237, -.6, 243.3, 1.9, 8.65, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 10:28, 39090.43649, 15.85, 9.21, 33.3928, 11.3599, -.6, 247.2, 1.71, 7.49, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 11:28, 39090.47816, 14.86, 9.15, 33.3925, 11.2148, -.6, 242.6, 1.78, 7.58, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 12:28, 39090.51983, 15.36, 9.03, 33.3649, 11.1445, -.6, 243.2, 1.72, 8.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 13:28, 39090.56149, 16.1, 8.88, 33.3204, 11.0464, -.6, 244.9, 1.66, 8.7, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 14:28, 39090.60316, 16.47, 8.75, 33.2818, 10.9723, -.6, 246.1, 1.61, 8.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 15:28, 39090.64483, 16.84, 8.73, 33.278, 10.9208, -.6, 243.5, 1.48, 9.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 16:28, 39090.68649, 16.34, 8.77, 33.2887, 10.934, -.6, 242.8, 1.39, 9.26, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 17:28, 39090.72816, 15.8, 8.88, 33.2987, 10.8855, -.6, 242.9, 1.45, 9.41, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 18:28, 39090.76983, 17.95, 9.01, 33.2775, 11.0859, -.6, 243, 1.34, 8.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 19:28, 39090.81149, 18.84, 9.17, 33.4848, 11.3458, -.6, 233.1, 1.22, 10.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 20:28, 39090.85316, 17.91, 9.25, 33.5114, 11.2399, -.6, 226.9, 1.29, 16.31, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 21:28, 39090.89483, 17.65, 9.25, 33.5175, 11.2749, -.6, 221.1, 1.12, 7.03, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 22:28, 39090.93649, 17.78, 9.13, 33.4716, 11.4003, -.6, 232.9, 1.24, 8.04, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/08/2007 23:28, 39090.97816, 18.03, 8.92, 33.3966, 11.5551, -.6, 249.9, 1.29, 8.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 00:28, 39091.01983, 16.77, 8.7, 33.2998, 11.4336, -.6, 251.8, 1.42, 9.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 01:28, 39091.06149, 15.33, 8.43, 33.1769, 11.5501, -.6, 275.8, 1.44, 9.41, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 02:28, 39091.10316, 14.11, 8.2, 33.0821, 11.489, -.6, 286.6, 1.53, 9.56, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 03:28, 39091.14483, 14.15, 8.1, 33.0573, 11.4823, -.6, 285.6, 1.6, 9.11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 04:28, 39091.18649, 14.24, 8.1, 33.0794, 11.461, -.6, 277.9, 1.58, 9.76, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 05:28, 39091.22816, 14.07, 8.21, 33.1025, 11.4388, -.6, 274, 1.49, 8.7, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 06:28, 39091.26983, 16.21, 8.46, 33.1337, 11.4206, -.6, 261, 1.44, 9.26, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 07:28, 39091.31149, 23.57, 8.7, 33.4905, 11.4301, -.6, 202.3, 1.25, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 08:28, 39091.35316, 19.29, 8.96, 33.4508, 11.2731, -.6, 231.2, 1.57, 9.11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 09:28, 39091.39483, 17.08, 9.15, 33.4511, 10.8817, -.6, 231.2, 1.69, 7.48, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 10:28, 39091.43649, 16.25, 9.27, 33.4356, 10.9836, -.6, 235.9, 1.79, 7.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 11:28, 39091.47816, 16.96, 9.27, 33.4494, 10.9423, -.6, 227, 1.64, 7.47, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 12:28, 39091.51983, 16.74, 9.2, 33.4418, 11.0556, -.6, 233.4, 1.6, 8.35, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 13:28, 39091.56149, 16.95, 9.02, 33.4415, 10.9832, -.6, 235.1, 1.6, 8.4, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 14:28, 39091.60316, 18.25, 8.87, 33.4388, 10.9561, -.6, 230.1, 1.42, 8.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 15:28, 39091.64483, 18.52, 8.76, 33.4256, 10.9047, -.6, 227, 1.29, 8.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 16:28, 39091.68649, 18.27, 8.72, 33.408, 10.8034, -.6, 224.3, 1.28, 8.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 17:28, 39091.72816, 18.58, 8.75, 33.4225, 10.8607, -.6, 230.2, 1.21, 8.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 18:28, 39091.76983, 18.64, 8.83, 33.4397, 10.9428, -.6, 232.1, 1.15, 8.45, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 19:28, 39091.81149, 19.41, 8.93, 33.397, 11.0362, -.6, 232.9, 1.15, 8.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 20:28, 39091.85316, 22.8, 9.02, 33.5262, 11.5802, -.6, 211.3, 1.13, 7.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 21:28, 39091.89483, 21.89, 9.05, 33.5475, 11.5965, -.6, 216.2, 1.12, 8.04, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 22:28, 39091.93649, 22, 9.01, 33.5377, 11.765, -.6, 215.9, 1.09, 10.16, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/09/2007 23:28, 39091.97816, 20.26, 8.96, 33.4671, 11.642, -.6, 231.3, 1.25, 8.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 00:28, 39092.01983, 17.9, 8.81, 33.4203, 11.4812, -.6, 241.7, 1.41, 19.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 01:28, 39092.06149, 17.33, 8.61, 33.3752, 11.3003, -.6, 241.3, 1.38, 8.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 02:28, 39092.10316, 16.4, 8.41, 33.293, 11.3325, -.6, 250.4, 1.5, 9.56, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 03:28, 39092.14483, 14.21, 8.27, 33.2376, 11.4405, -.6, 262.2, 1.6, 9.86, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 04:28, 39092.18649, 14.2, 8.24, 33.23, 11.4385, -.6, 264.2, 1.63, 10.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 05:28, 39092.22816, 14.9, 8.29, 33.2552, 11.3831, -.6, 259.9, 1.6, 9.25, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 06:28, 39092.26983, 16.89, 8.45, 33.2934, 11.2388, -.6, 237.2, 1.5, 8.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 07:28, 39092.31149, 20.41, 8.66, 33.3947, 11.4603, -.6, 222, 1.45, 9.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 08:28, 39092.35316, 19.16, 8.89, 33.5078, 11.6877, -.6, 229.5, 1.68, 7.88, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 09:28, 39092.39483, 17.05, 9.1, 33.4847, 11.3657, -.6, 247.4, 1.89, 8.09, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 10:28, 39092.43649, 16.71, 9.26, 33.4767, 11.1502, -.6, 250.5, 2.02, 8.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 11:28, 39092.47816, 16.78, 9.33, 33.4827, 11.119, -.6, 247, 1.94, 12.87, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 12:28, 39092.51983, 16.87, 9.32, 33.485, 11.1654, -.6, 248.5, 1.95, 7.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 13:28, 39092.56149, 17.17, 9.17, 33.4829, 11.1142, -.6, 246.9, 1.76, 9.76, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 14:28, 39092.60316, 17.75, 9, 33.4751, 11.1151, -.6, 242.1, 1.66, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 15:28, 39092.64483, 17.98, 8.84, 33.4673, 11.1025, -.6, 230.8, 1.42, 9.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 16:28, 39092.68649, 17.43, 8.71, 33.4236, 10.8993, -.6, 223.9, 1.33, 8.79, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 17:28, 39092.72816, 16.85, 8.65, 33.3944, 10.8297, -.6, 223.7, 1.34, 8.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 18:28, 39092.76983, 16.6, 8.63, 33.3757, 10.9362, -.6, 223.3, 1.32, 8.09, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 19:28, 39092.81149, 17.55, 8.67, 33.405, 11.1296, -.6, 226.8, 1.32, 7.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 20:28, 39092.85316, 22.03, 8.73, 33.3385, 11.2909, -.6, 236.7, 1.34, 8.29, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 21:28, 39092.89483, 21.58, 8.82, 33.3699, 11.5291, -.6, 233, 1.35, 7.78, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 22:28, 39092.93649, 19.89, 8.87, 33.4278, 11.7832, -.6, 243.8, 1.44, 7.53, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/10/2007 23:28, 39092.97816, 19.45, 8.87, 33.4548, 11.795, -.6, 241.7, 1.51, 7.83, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 00:28, 39093.01983, 18.82, 8.82, 33.4501, 11.6744, -.6, 239.4, 1.65, 7.79, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 01:28, 39093.06149, 18.3, 8.71, 33.4014, 11.2021, -.6, 225.8, 1.45, 8.45, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 02:28, 39093.10316, 16.46, 8.59, 33.3684, 11.0352, -.6, 232.2, 1.5, 9.1, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 03:28, 39093.14483, 15.55, 8.46, 33.3324, 10.9853, -.6, 235, 1.55, 9.25, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 04:28, 39093.18649, 14.73, 8.39, 33.3206, 10.9642, -.6, 236.9, 1.61, 9.77, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 05:28, 39093.22816, 14.9, 8.41, 33.3355, 10.9209, -.6, 231.7, 1.62, 9.46, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 06:28, 39093.26983, 15.76, 8.49, 33.3468, 10.8945, -.6, 230.4, 1.55, 9.16, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 07:28, 39093.31149, 17.03, 8.63, 33.3861, 10.9085, -.6, 219.7, 1.55, 8.65, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 08:28, 39093.35316, 19.06, 8.83, 33.424, 11.9813, -.6, 248.3, 1.89, 7.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 09:28, 39093.39483, 17.51, 9.04, 33.433, 11.8407, -.6, 249.6, 1.97, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 10:28, 39093.43649, 15.76, 9.2, 33.4256, 11.4671, -.6, 251.4, 2.2, 8.24, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 11:28, 39093.47816, 15.58, 9.32, 33.3915, 11.1292, -.6, 253.4, 2.25, 7.78, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 12:28, 39093.51983, 16.07, 9.35, 33.3957, 11.1121, -.6, 255.5, 2.37, 9.81, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 13:28, 39093.56149, 15.88, 9.29, 33.3969, 11.0031, -.6, 255.8, 2.2, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 14:28, 39093.60316, 16.15, 9.15, 33.4141, 11.1814, -.6, 251.3, 1.91, 7.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 15:28, 39093.64483, 16.97, 8.94, 33.4302, 11.2916, -.6, 242.4, 1.55, 8.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 16:28, 39093.68649, 16.38, 8.74, 33.4091, 10.8065, -.6, 228.9, 1.42, 9.82, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 17:28, 39093.72816, 14.89, 8.58, 33.3827, 10.2887, -.6, 219.6, 1.38, 9.86, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 18:28, 39093.76983, 14.48, 8.49, 33.3651, 10.1737, -.6, 223.4, 1.44, 8.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 19:28, 39093.81149, 14.35, 8.44, 33.3535, 10.191, -.6, 219.2, 1.57, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 20:28, 39093.85316, 15.08, 8.46, 33.3753, 10.4439, -.6, 225.8, 1.55, 8.49, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 21:28, 39093.89483, 19.81, 8.54, 33.297, 10.787, -.6, 238.8, 1.58, 8.5, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 22:28, 39093.93649, 18.89, 8.63, 33.3159, 10.7546, -.6, 236.2, 1.45, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/11/2007 23:28, 39093.97816, 18.24, 8.7, 33.3991, 11.2367, -.6, 237.9, 1.48, 7.53, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 00:28, 39094.01983, 18.28, 8.75, 33.4299, 11.6559, -.6, 241.2, 1.58, 7.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 01:28, 39094.06149, 17.06, 8.71, 33.4098, 11.2907, -.6, 235.1, 1.63, 8.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 02:28, 39094.10316, 17.24, 8.66, 33.3856, 10.8911, -.6, 229.9, 1.65, 8.04, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 03:28, 39094.14483, 16.18, 8.59, 33.3524, 10.4981, -.6, 223.7, 1.73, 9.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 04:28, 39094.18649, 15.56, 8.53, 33.3621, 10.3872, -.6, 225.5, 1.78, 8.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 05:28, 39094.22816, 15.18, 8.51, 33.3703, 10.2386, -.6, 215.2, 1.81, 8.44, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 06:28, 39094.26983, 16.68, 8.54, 33.3841, 10.5011, -.6, 217, 1.72, 9.56, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 07:28, 39094.31149, 17.47, 8.63, 33.3977, 10.5664, -.6, 197.1, 1.58, 8.44, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 08:28, 39094.35316, 17.88, 8.79, 33.4171, 10.9856, -.6, 204.3, 1.78, 7.89, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
01/12/2007 09:28, 39094.39483, 16.95, 8.97, 33.4495, 11.5075, -.6, 235.6, 2.11, 7.06, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
